Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971]
Cuba,CUB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,..,..,100023000000,96851000000,91370000000,87133000000,80656000000,77148000000,73141000000,68990000000,64328000000,62080000000,60806300000,58603900000,52742800000,42643836100,38203000000,35901200000,33590500000,31682400000,30565400000,28364615200,25736331200,25365908100,25017368700,30429803651.2192,28448326756.7568,22367254864.8649,22085858243.2432,24316556025.6585,28645436569.1489,27023468665.8977,27458999472.2955,25213935012.0819,24226574634.0293,22920490774.102,24039383608.4235,22204940512.2235,20953510235.2941,20150254096.3855,19912889861.1111,19584443287.6712,17844705324.6753,14206158674.6988,13789579902.5579,13027415243.9024,11405957317.0732,9987709650.18094,8135150891.92025,6914658400
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,2.24848039303581,1.80905439941586,0.513761467889907,4.43814195922121,1.04757663187654,2.74760256257211,3.01490028898772,2.80230083647626,2.39035229650723,1.4513054307407,4.11682804164681,7.26213696647943,12.0658631129953,11.2016564219094,5.77053807021559,3.79274022304334,1.42482126141282,3.18502990449461,5.9147601740486,6.18875530352257,0.159146052326719,2.78342504174314,7.83874965899149,2.45720117243687,0.716930310416799,-14.8781806947595,-11.5806030812698,-10.6926971071827,-2.94856494522188,0.680083232994889,3.70553990731378,-2.40217253775427,0.0953033857669965,1.596674599414,7.92971651467947,5.41147072375767,8.91823496504314,19.6883343327045,-4.84944295218615,1.0881833018753,6.59599856701503,8.70950285679528,5.42796046311594,9.47642606878108,0.98449181600148,3.43448853348622,4.82668584458274,8.58385901164081
Curacao,CUW,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,..,3101787709.49721,3127908044.69274,3116610111.73184,3122287932.96089,3151910782.1229,3158406033.51955,3147616201.11732,3131096089.38547,3038699608.93855,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-3.40000000000001,-2.16613107776222,-1.73976542028957,-0.986569701304816,0.278694930595208,-1.13883862149056,-0.794106769063816,-0.138917069202421,0.612608576830695,0.0823059603677052,-0.531309449722102,2.18804462216897,2.4699623053307,1.63593427021497,0.676426256637995,0.208461862638032,0.288184818806286,0.397065104525993,-0.69575295574738,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
